,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 4,83 B","R$ 1,48 B","R$ 4,06",364.542.552,0,0,364.542.552,0,0,0,0,364.542.552,0,364.542.552,199
1,31/03/2024,"R$ 4,48 B","R$ 1,43 B","R$ 3,91",364.542.552,0,0,364.542.552,0,0,0,0,364.542.552,0,364.542.552,199
2,31/12/2023,"R$ 4,52 B","R$ 1,39 B","R$ 3,80",364.542.552,0,0,364.542.552,0,0,0,0,364.542.552,0,364.542.552,199
3,30/09/2023,"R$ 4,73 B","R$ 1,44 B","R$ 3,95",364.542.552,0,0,364.542.552,2.506.200,0,0,2.506.200,362.036.352,0,362.036.352,199
4,30/06/2023,"R$ 4,69 B","R$ 1,41 B","R$ 3,86",364.542.552,0,0,364.542.552,2.506.200,0,0,2.506.200,362.036.352,0,362.036.352,199
5,31/03/2023,"R$ 4,72 B","R$ 1,39 B","R$ 3,71",374.046.720,0,0,374.046.720,8.847.968,0,0,8.847.968,365.198.752,0,365.198.752,199
6,31/12/2022,"R$ 4,71 B","R$ 1,41 B","R$ 3,68",381.822.240,0,0,381.822.240,5.602.700,0,0,5.602.700,376.219.540,0,376.219.540,199
7,30/09/2022,"R$ 4,76 B","R$ 1,44 B","R$ 3,77",381.822.240,0,0,381.822.240,1.421.800,0,0,1.421.800,380.400.440,0,380.400.440,199
8,30/06/2022,"R$ 4,83 B","R$ 1,44 B","R$ 3,78",381.822.240,0,0,381.822.240,0,0,0,0,381.822.240,0,381.822.240,199
9,31/03/2022,"R$ 4,89 B","R$ 1,46 B","R$ 3,82",381.822.240,0,0,381.822.240,0,0,0,0,381.822.240,0,381.822.240,199
10,31/12/2021,"R$ 4,78 B","R$ 1,45 B","R$ 0,00",381.822.240,0,0,0,0,0,0,0,381.822.240,0,0,199
11,30/09/2021,"R$ 4,78 B","R$ 1,45 B","R$ 3,79",381.822.240,0,0,381.822.240,0,0,0,0,381.822.240,0,381.822.240,199
12,30/06/2021,"R$ 4,82 B","R$ 1,43 B","R$ 4,11",348.708.952,0,0,348.708.952,0,0,0,0,348.708.952,0,348.708.952,199
13,31/03/2021,"R$ 4,75 B","R$ 1,48 B","R$ 4,84",305.322.240,0,0,305.322.240,0,0,0,0,305.322.240,0,305.322.240,199
14,31/12/2020,"R$ 3,67 B","R$ 452,00 M","R$ 59,22",7.633.056,0,0,7.633.056,0,0,0,0,7.633.056,0,7.633.056,199
15,30/09/2020,"R$ 3,69 B","R$ 408,43 M","R$ 53,51",7.633.056,0,0,7.633.056,0,0,0,0,7.633.056,0,7.633.056,199
16,30/06/2020,"R$ 3,78 B","R$ 444,77 M","R$ 58,27",7.633.056,0,0,7.633.056,0,0,0,0,7.633.056,0,7.633.056,199
17,31/03/2020,"R$ 3,64 B","R$ 493,58 M","R$ 64,66",7.633.056,0,0,7.633.056,0,0,0,0,7.633.056,0,7.633.056,199
18,31/12/2019,"R$ 2,20 B","R$ 510,79 M","R$ 66,92",7.633.056,0,0,7.633.056,0,0,0,0,7.633.056,0,7.633.056,199
